# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.937708 2.2178944e-14
0.937832 2.2433185e-14
0.937957 2.2215697e-14
0.938082 2.134039e-14
0.938207 2.2725697e-14
0.938331 2.3296967e-14
0.938456 2.2685423e-14
0.938581 2.3569336e-14
0.938705 2.3291543e-14
0.93883 2.3044456e-14
0.938955 2.4252456e-14
0.939079 2.4116888e-14
0.939204 2.3963973e-14
0.939329 2.3631362e-14
0.939453 2.3690212e-14
0.939578 2.4338895e-14
0.939703 2.4937173e-14
0.939828 2.4577293e-14
0.939952 2.4030662e-14
0.940077 2.4137757e-14
0.940201 2.4460655e-14
0.940326 2.3936118e-14
0.940451 2.3046928e-14
0.940575 2.3588421e-14
0.9407 2.2491506e-14
0.940825 2.2597513e-14
0.940949 2.364066e-14
0.941074 2.199395e-14
0.941199 2.4016677e-14
0.941323 2.3650288e-14
0.941448 2.4594562e-14
0.941572 2.3135763e-14
0.941697 2.2033478e-14
0.941822 2.2691525e-14
0.941946 2.286575e-14
0.942071 2.5324498e-14
0.942196 2.4257946e-14
0.94232 2.3911464e-14
0.942445 2.350523e-14
0.942569 2.4342338e-14
0.942694 2.5069783e-14
0.942819 2.406369e-14
0.942943 2.2959733e-14
0.943068 2.4497938e-14
0.943192 2.4838503e-14
0.943317 2.3450736e-14
0.943442 2.4192996e-14
0.943566 2.4058602e-14
0.943691 2.4464261e-14
0.943815 2.4106376e-14
0.94394 2.4715593e-14
0.944064 2.3871077e-14
0.944189 2.3650644e-14
0.944313 2.3241488e-14
0.944438 2.3629729e-14
0.944563 2.4300008e-14
0.94471 2.3032627e-14
0.944856 2.3034412e-14
0.945003 2.253139e-14
0.94515 2.3241639e-14
0.945296 2.4070447e-14
0.945443 2.4451275e-14
0.94559 2.3969742e-14
0.945736 2.3697253e-14
0.945883 2.4687102e-14
0.946029 2.4728676e-14
0.946176 2.532794e-14
0.946323 2.325354e-14
0.946469 2.3633854e-14
0.946616 2.3913748e-14
0.946762 2.3623413e-14
0.946909 2.3932259e-14
0.947056 2.4002845e-14
0.947202 2.4532797e-14
0.947349 2.4871293e-14
0.947495 2.477337e-14
0.947642 2.4480592e-14
0.947789 2.4486223e-14
0.947935 2.366586e-14
0.948082 2.3852087e-14
0.948228 2.4513677e-14
0.948375 2.4387112e-14
0.948522 2.4477089e-14
0.948668 2.4787886e-14
0.948815 2.5131312e-14
0.948961 2.429934e-14
0.949108 2.4278497e-14
0.949255 2.4486906e-14
0.949401 2.4302734e-14
0.949548 2.4026237e-14
0.949694 2.4285837e-14
0.949841 2.4174496e-14
0.949988 2.4128813e-14
0.950134 2.4989242e-14
0.950281 2.4193421e-14
0.950427 2.4420488e-14
0.950574 2.4890502e-14
0.95072 2.426546e-14
0.950867 2.3938696e-14
0.951014 2.4748263e-14
0.95116 2.4376653e-14
0.951307 2.4358375e-14
0.951453 2.4275012e-14
0.9516 2.4092682e-14
0.951746 2.4124222e-14
0.951893 2.4076478e-14
0.95204 2.5249209e-14
0.952186 2.4517608e-14
0.952333 2.4178776e-14
0.952479 2.482869e-14
0.952626 2.4832902e-14
0.952772 2.5515526e-14
0.952919 2.4973889e-14
0.953066 2.4489832e-14
0.953212 2.4552043e-14
0.953359 2.457809e-14
0.953505 2.4862433e-14
0.953652 2.493133e-14
0.953798 2.507015e-14
0.953945 2.5892918e-14
0.954091 2.521638e-14
0.954238 2.5547349e-14
0.954385 2.6115456e-14
0.954531 2.6453081e-14
0.954678 2.659188e-14
0.954824 2.6296104e-14
0.954971 2.559051e-14
0.955117 2.544445e-14
0.955264 2.510188e-14
0.95541 2.4507906e-14
0.955557 2.5495953e-14
0.955703 2.5485583e-14
0.95585 2.5495532e-14
0.955996 2.5548018e-14
0.956143 2.4984885e-14
0.95629 2.5242193e-14
0.956436 2.5089619e-14
0.956583 2.5109534e-14
0.956729 2.472024e-14
0.956876 2.4534834e-14
0.957022 2.475408e-14
0.957169 2.4287933e-14
0.957315 2.3583647e-14
0.957462 2.386602e-14
0.957608 2.349445e-14
0.957755 2.292119e-14
0.957901 2.395254e-14
0.958048 2.4128025e-14
0.958194 2.4321228e-14
0.958341 2.5085978e-14
0.958487 2.5035148e-14
0.958634 2.450284e-14
0.95878 2.4652999e-14
0.958927 2.4150061e-14
0.959073 2.4206853e-14
0.95922 2.48612e-14
0.959366 2.445887e-14
0.959513 2.4674595e-14
0.959659 2.430458e-14
0.959806 2.4471251e-14
0.959952 2.3864982e-14
0.960099 2.3278002e-14
0.960245 2.3101004e-14
0.960392 2.3743958e-14
0.960538 2.4473008e-14
0.960685 2.4525563e-14
0.960831 2.4487626e-14
0.960978 2.4566453e-14
0.961124 2.4490308e-14
0.961271 2.4450472e-14
0.961417 2.4495395e-14
0.961564 2.4612867e-14
0.96171 2.4408889e-14
0.961857 2.4473714e-14
0.962003 2.4588e-14
0.96215 2.4697262e-14
0.962296 2.4719583e-14
0.962443 2.4609617e-14
0.962589 2.5037283e-14
0.962736 2.4575992e-14
0.962882 2.4252625e-14
0.963029 2.4440946e-14
0.963175 2.4654148e-14
0.963322 2.4836478e-14
0.963468 2.46693e-14
0.963614 2.4381845e-14
0.963761 2.4067293e-14
0.963907 2.3014597e-14
0.964054 2.1931879e-14
0.9642 2.1967655e-14
0.964347 2.337043e-14
0.964493 2.4268893e-14
0.96464 2.4514165e-14
0.964786 2.4038499e-14
0.964933 2.3059947e-14
0.965079 2.2883032e-14
0.965226 2.3545315e-14
0.965372 2.4075612e-14
0.965518 2.373338e-14
0.965665 2.3913265e-14
0.965811 2.4137596e-14
0.965958 2.442687e-14
0.966104 2.4164723e-14
0.966251 2.4271672e-14
0.966397 2.4141056e-14
0.966544 2.4413616e-14
0.96669 2.4185067e-14
0.966836 2.458811e-14
0.966983 2.4235058e-14
0.967129 2.4039952e-14
0.967276 2.3686663e-14
0.967422 2.4157197e-14
0.967569 2.418877e-14
0.967715 2.3029615e-14
0.967861 2.2304434e-14
0.968008 2.3344906e-14
0.968154 2.4205498e-14
0.968301 2.5023222e-14
0.968447 2.5194693e-14
0.968594 2.4802536e-14
0.96874 2.4648115e-14
0.968886 2.4360263e-14
0.969033 2.3404494e-14
0.969179 2.2777377e-14
0.969326 2.3421444e-14
0.969472 2.4842177e-14
0.969618 2.459819e-14
0.969765 2.4714824e-14
0.969911 2.502773e-14
0.970058 2.5039666e-14
0.970204 2.4720712e-14
0.970351 2.4836466e-14
0.970497 2.456658e-14
0.970643 2.3824047e-14
0.97079 2.2663005e-14
0.970936 2.2857245e-14
0.971083 2.3970536e-14
0.971229 2.4640314e-14
0.971375 2.4792178e-14
0.971522 2.5304333e-14
0.971668 2.514039e-14
0.971815 2.4906367e-14
0.971961 2.4678852e-14
0.972107 2.3961073e-14
0.972254 2.363132e-14
0.9724 2.4455564e-14
0.972546 2.490041e-14
0.972693 2.4943675e-14
0.972839 2.489144e-14
0.972986 2.378119e-14
0.973132 2.2572635e-14
0.973278 2.359051e-14
0.973425 2.459438e-14
0.973571 2.4485823e-14
0.973717 2.3967712e-14
0.973864 2.3817503e-14
0.97401 2.3727656e-14
0.974157 2.4074433e-14
0.974303 2.431801e-14
0.974449 2.3844928e-14
0.974596 2.316081e-14
0.974742 2.3551575e-14
0.974888 2.3972508e-14
0.975035 2.4422249e-14
0.975181 2.477135e-14
0.975327 2.4468796e-14
0.975474 2.4478353e-14
0.97562 2.421099e-14
0.975767 2.4690462e-14
0.975913 2.4762458e-14
0.976059 2.4726936e-14
0.976206 2.4830562e-14
0.976352 2.4784841e-14
0.976498 2.4417983e-14
0.976645 2.4277592e-14
0.976791 2.4017253e-14
0.976937 2.4027184e-14
0.977084 2.3933038e-14
0.97723 2.2949775e-14
0.977376 2.3686306e-14
0.977523 2.5184089e-14
0.977669 2.5623612e-14
0.977815 2.5520339e-14
0.977962 2.538797e-14
0.978108 2.5035519e-14
0.978254 2.4930873e-14
0.978401 2.4288299e-14
0.978547 2.2362942e-14
0.978693 2.1823192e-14
0.97884 2.3021686e-14
0.978986 2.2862617e-14
0.979132 2.3208816e-14
0.979279 2.4417327e-14
0.979425 2.5016075e-14
0.979571 2.5118867e-14
0.979717 2.5466303e-14
