# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.93576217 5.651645e-14
0.9358864 5.4874128e-14
0.9360106 5.377625e-14
0.9361348 5.6365435e-14
0.93625903 5.4449395e-14
0.9363832 5.3455087e-14
0.9365074 5.349752e-14
0.9366316 5.1293086e-14
0.93675584 5.531852e-14
0.93688005 5.3706503e-14
0.93700427 5.659427e-14
0.9371285 5.4402897e-14
0.9372527 5.665904e-14
0.9373769 5.526396e-14
0.9375011 5.297853e-14
0.9376253 5.0705534e-14
0.9377495 5.3444977e-14
0.9378737 5.2163403e-14
0.93799794 5.3388585e-14
0.93812215 5.3051625e-14
0.93824637 5.3992194e-14
0.9383705 5.563852e-14
0.93849474 5.454833e-14
0.93861896 5.454839e-14
0.9387432 5.438486e-14
0.9388674 5.2213405e-14
0.93899155 5.2560976e-14
0.93911576 5.6504328e-14
0.93924 5.4593764e-14
0.9393642 5.272807e-14
0.93948835 5.414172e-14
0.93961257 5.5948146e-14
0.9397368 5.2987413e-14
0.939861 5.369722e-14
0.93998516 5.3584978e-14
0.9401094 5.2343438e-14
0.9402336 5.201975e-14
0.94035774 5.3286246e-14
0.94048196 5.372903e-14
0.9406062 5.1484848e-14
0.9407304 5.1118506e-14
0.94085455 5.340693e-14
0.94097877 5.1946355e-14
0.941103 5.1163633e-14
0.94122714 5.29153e-14
0.94135135 5.386571e-14
0.9414755 5.4645494e-14
0.9415997 5.4838322e-14
0.94172394 5.1550263e-14
0.9418481 4.8681836e-14
0.9419723 5.2255523e-14
0.9420965 5.3215783e-14
0.9422207 5.3298518e-14
0.9423449 5.435766e-14
0.94246906 5.3815334e-14
0.9425933 5.3791325e-14
0.94271743 5.2921395e-14
0.94284165 5.2574125e-14
0.9429658 5.034403e-14
0.94309 5.2707784e-14
0.9432142 5.3220378e-14
0.9433384 5.4111605e-14
0.94346255 5.2047962e-14
0.94358677 5.3704823e-14
0.9437109 5.2802906e-14
0.9438351 5.35284e-14
0.9439593 5.3169952e-14
0.94408345 5.279474e-14
0.9443166 5.0364626e-14
0.94446355 5.140736e-14
0.9446104 5.385903e-14
0.94475734 5.288421e-14
0.9449042 5.079739e-14
0.94505113 5.075722e-14
0.945198 5.3496094e-14
0.94534487 5.2981664e-14
0.9454918 5.3316967e-14
0.94563866 5.399923e-14
0.9457856 5.3353687e-14
0.94593245 5.4380972e-14
0.9460793 5.394488e-14
0.9462262 5.4740897e-14
0.9463731 5.6984975e-14
0.94652 5.5705532e-14
0.94666684 5.4572852e-14
0.9468137 5.3973536e-14
0.94696057 5.2234076e-14
0.94710743 5.3632754e-14
0.9472543 5.3992865e-14
0.94740117 5.3808337e-14
0.94754803 5.5818516e-14
0.9476949 5.520829e-14
0.94784176 5.542108e-14
0.9479886 5.5574123e-14
0.9481355 5.559773e-14
0.94828236 5.3050033e-14
0.9484292 5.336278e-14
0.9485761 5.6281064e-14
0.94872296 5.4549603e-14
0.94886976 5.4177417e-14
0.94901663 5.4126862e-14
0.9491635 5.5846705e-14
0.9493103 5.612732e-14
0.94945717 5.510753e-14
0.94960403 5.3832572e-14
0.94975084 5.3637508e-14
0.9498977 5.3942636e-14
0.9500445 5.4170315e-14
0.9501914 5.4838556e-14
0.9503382 5.4844408e-14
0.95048505 5.474455e-14
0.95063186 5.4015755e-14
0.9507787 5.5105273e-14
0.9509255 5.451627e-14
0.9510724 5.490448e-14
0.9512192 5.5544094e-14
0.951366 5.6321836e-14
0.9515128 5.5326623e-14
0.9516597 5.3049955e-14
0.9518065 5.510017e-14
0.9519533 5.5166863e-14
0.9521001 5.6139528e-14
0.9522469 5.550228e-14
0.9523938 5.4285972e-14
0.9525406 5.5771485e-14
0.9526874 5.7677225e-14
0.9528342 5.7383914e-14
0.952981 5.642703e-14
0.9531278 5.5849087e-14
0.9532746 5.6494756e-14
0.9534214 5.6149313e-14
0.95356816 5.747494e-14
0.95371497 5.6785123e-14
0.9538618 5.624451e-14
0.9540086 5.7636506e-14
0.9541554 5.711534e-14
0.9543022 5.814119e-14
0.95444894 5.6962674e-14
0.95459574 5.7876535e-14
0.95474255 5.8219265e-14
0.9548893 5.6612013e-14
0.9550361 5.7151576e-14
0.95518285 5.6669455e-14
0.95532966 5.6551162e-14
0.95547646 5.458733e-14
0.9556232 5.6478134e-14
0.95577 5.536189e-14
0.95591676 5.4337912e-14
0.9560635 5.4427234e-14
0.9562103 5.51989e-14
0.95635706 5.5380776e-14
0.95650387 5.5589932e-14
0.9566506 5.601546e-14
0.95679736 5.6773725e-14
0.9569441 5.6345967e-14
0.9570909 5.501432e-14
0.95723766 5.4330608e-14
0.9573844 5.4094184e-14
0.95753115 5.319002e-14
0.9576779 5.2474484e-14
0.95782465 5.34366e-14
0.9579714 5.361937e-14
0.95811814 5.3700693e-14
0.9582649 5.3186127e-14
0.95841163 5.439429e-14
0.9585584 5.4321805e-14
0.9587051 5.518954e-14
0.9588519 5.4375514e-14
0.9589986 5.3571124e-14
0.95914537 5.3278898e-14
0.9592921 5.3214072e-14
0.9594388 5.4002514e-14
0.95958555 5.475043e-14
0.9597323 5.6227402e-14
0.95987904 5.4640334e-14
0.9600257 5.34331e-14
0.9601725 5.1256776e-14
0.9603192 5.0760326e-14
0.9604659 5.3859176e-14
0.96061265 5.371499e-14
0.96075934 5.3297895e-14
0.9609061 5.421013e-14
0.9610528 5.5007153e-14
0.9611995 5.4250986e-14
0.9613462 5.5733613e-14
0.9614929 5.5431086e-14
0.96163964 5.4493858e-14
0.9617863 5.4230685e-14
0.961933 5.454688e-14
0.96207976 5.476486e-14
0.96222645 5.430971e-14
0.96237314 5.4661154e-14
0.9625198 5.5074614e-14
0.9626665 5.4508437e-14
0.96281326 5.4610898e-14
0.96295995 5.355557e-14
0.96310663 5.5566242e-14
0.9632533 5.562857e-14
0.9634 5.571225e-14
0.9635467 5.520397e-14
0.9636934 5.4271424e-14
0.96384007 5.3097185e-14
0.96398675 5.1251944e-14
0.9641334 4.8794143e-14
0.96428007 5.0245717e-14
0.96442676 5.33181e-14
0.96457344 5.4826555e-14
0.96472013 5.441339e-14
0.96486676 5.2731592e-14
0.96501344 5.0698788e-14
0.96516013 5.2562613e-14
0.96530676 5.5245356e-14
0.96545345 5.511816e-14
0.9656001 5.2875398e-14
0.96574676 5.3961606e-14
0.96589345 5.4845316e-14
0.9660401 5.513105e-14
0.96618676 5.496477e-14
0.9663334 5.365087e-14
0.96648 5.2986752e-14
0.9666267 5.5263215e-14
0.96677333 5.5268154e-14
0.96691996 5.4333257e-14
0.96706665 5.384447e-14
0.9672133 5.3561437e-14
0.9673599 5.4100398e-14
0.9675065 5.4330116e-14
0.9676532 5.384262e-14
0.96779984 4.9243087e-14
0.96794647 4.903013e-14
0.9680931 5.3132273e-14
0.9682397 5.5174842e-14
0.96838635 5.5665975e-14
0.968533 5.4936084e-14
0.9686796 5.5055895e-14
0.96882623 5.4943243e-14
0.96897286 5.3913163e-14
0.9691195 5.129161e-14
0.9692661 5.060697e-14
0.9694127 5.370942e-14
0.9695593 5.5035258e-14
0.96970594 5.5105758e-14
0.96985257 5.552355e-14
0.96999913 5.6014875e-14
0.97014576 5.588112e-14
0.9702924 5.5731854e-14
0.97043896 5.5076562e-14
0.9705856 5.469086e-14
0.97073215 5.26163e-14
0.9708788 5.022899e-14
0.9710254 5.2048697e-14
0.971172 5.5101553e-14
0.97131854 5.6398987e-14
0.9714652 5.628139e-14
0.97161174 5.5151972e-14
0.97175837 5.5871798e-14
0.97190493 5.608817e-14
0.9720515 5.4298485e-14
0.97219807 5.341216e-14
0.9723447 5.4655495e-14
0.97249126 5.48205e-14
0.97263783 5.552949e-14
0.9727844 5.622616e-14
0.97293097 5.4522816e-14
0.97307754 5.194973e-14
0.9732241 5.0105306e-14
0.9733707 5.2769756e-14
0.97351724 5.478868e-14
0.9736638 5.4450188e-14
0.9738104 5.3000478e-14
0.97395694 5.361666e-14
0.9741035 5.4051903e-14
0.9742501 5.3585446e-14
0.97439665 5.4247747e-14
0.9745432 5.2682583e-14
0.9746897 5.0973636e-14
0.9748363 5.2362825e-14
0.97498286 5.297308e-14
0.97512937 5.4285176e-14
0.97527593 5.4831604e-14
0.9754225 5.5090098e-14
0.975569 5.441923e-14
0.9757156 5.3883493e-14
0.9758621 5.500034e-14
0.97600865 5.554563e-14
0.97615516 5.575846e-14
0.9763017 5.5220988e-14
0.97644824 5.513167e-14
0.97659475 5.495351e-14
0.9767413 5.459833e-14
0.9768878 5.568721e-14
0.97703433 5.5573777e-14
0.9771809 5.3741157e-14
0.9773274 5.1359358e-14
0.9774739 5.1359565e-14
0.9776204 5.4763885e-14
0.97776693 5.4968423e-14
0.97791344 5.6141296e-14
0.97806 5.5400637e-14
0.9782065 5.5049217e-14
0.978353 5.388412e-14
0.97849953 5.1559058e-14
0.978646 4.6952114e-14
0.9787925 4.847162e-14
0.978939 5.1197426e-14
0.9790855 4.9564434e-14
0.979232 5.2062558e-14
0.9793785 5.4427874e-14
0.979525 5.4840986e-14
0.9796715 5.46798e-14
0.979818 5.4831323e-14
0.9799645 5.516762e-14
0.98011094 5.541849e-14
0.98025745 5.473504e-14
0.9804039 5.52536e-14
0.9805504 5.5145077e-14
0.98069686 5.5847223e-14
0.98084337 5.5142553e-14
0.9809898 5.5297912e-14
0.9811363 5.5309137e-14
0.9812828 5.572188e-14
0.9814293 5.5431483e-14
0.9815757 5.5032994e-14
0.9817222 5.424862e-14
0.9818687 5.486146e-14
0.98201513 5.4551707e-14
0.9821616 5.5550115e-14
0.98230803 5.5418086e-14
0.9824545 5.5330818e-14
0.9826009 5.5021143e-14
0.98274744 5.490481e-14
0.9828939 5.4851082e-14
0.98304033 5.5427356e-14
0.9831868 5.5732467e-14
0.98333323 5.483149e-14
0.9834797 5.376718e-14
0.98362607 5.3231223e-14
0.9837725 5.393482e-14
0.98391896 5.5096217e-14
0.9840654 5.5482898e-14
0.98421186 5.5815267e-14
0.98435825 5.536155e-14
0.9845047 5.544213e-14
0.98465115 5.553762e-14
0.9847976 5.611863e-14
0.984944 5.5991687e-14
0.98509043 5.5461427e-14
0.9852368 5.4679297e-14
0.9853833 5.444015e-14
0.98552966 5.4656346e-14
0.9856761 5.548945e-14
0.9858225 5.548402e-14
0.98596895 5.526163e-14
0.98611534 5.50815e-14
0.9862617 5.5650495e-14
0.9864082 5.5580865e-14
0.98655456 5.5357503e-14
0.98670095 5.466995e-14
0.98684734 5.5860417e-14
0.9869938 5.543713e-14
0.9871402 5.5402328e-14
0.98728657 5.4450347e-14
0.98743296 5.4837608e-14
0.98757935 5.6045416e-14
0.98772573 5.4702997e-14
0.9878721 5.520803e-14
0.9880185 5.510648e-14
0.9881649 5.4989562e-14
0.9883113 5.5038714e-14
0.9884577 5.578244e-14
0.98860407 5.5408623e-14
0.9887504 5.549613e-14
0.9888968 5.5383473e-14
0.9890432 5.466181e-14
0.98918957 5.4608157e-14
0.9893359 5.432018e-14
0.9894823 5.4637576e-14
0.9896287 5.427493e-14
0.989775 5.409336e-14
0.9899214 5.2060552e-14
0.9900677 5.195208e-14
0.9902141 5.241684e-14
0.99036044 5.272269e-14
0.9905068 5.1907975e-14
0.99065316 5.0882665e-14
0.9907995 5.0816068e-14
0.9909459 4.9993416e-14
0.9910922 4.9398863e-14
0.99123853 5.1115128e-14
0.9913849 5.1314716e-14
0.99153125 5.1396238e-14
0.9916776 4.969462e-14
0.9918239 4.9236833e-14
0.99197024 5.025043e-14
0.9921166 5.0214813e-14
0.9922629 5.1397285e-14
0.9924092 5.194382e-14
0.99255556 5.1533017e-14
0.9927019 4.988999e-14
0.9928482 5.038101e-14
0.99299455 5.037544e-14
0.9931409 5.10229e-14
0.9932872 5.194967e-14
0.99343354 5.2603636e-14
0.9935798 5.2380717e-14
0.99372613 5.0877935e-14
0.99387246 5.1458935e-14
0.99401873 5.3541237e-14
0.99416506 5.3990564e-14
0.9943114 5.3477584e-14
0.99445766 5.32584e-14
0.994604 5.3234157e-14
0.99475026 5.2173933e-14
0.9948966 5.2812572e-14
0.99504286 5.3246578e-14
0.9951892 5.3559675e-14
0.99533546 5.3159334e-14
0.9954817 5.4549874e-14
0.99562806 5.459323e-14
0.9957743 5.3862808e-14
0.9959206 5.354586e-14
0.99606687 5.3575813e-14
0.9962132 5.354375e-14
0.99635947 5.3554502e-14
0.99650574 5.2720168e-14
0.996652 5.4017453e-14
0.9967983 5.493143e-14
0.99694455 5.5854152e-14
0.9970908 5.4823008e-14
0.9972371 5.2282404e-14
0.99738336 5.2157375e-14
0.9975296 5.2753974e-14
0.9976759 5.290687e-14
0.99782217 5.331074e-14
0.9979684 5.348967e-14
0.99811465 5.3918163e-14
0.9982609 5.3990012e-14
0.9984071 5.4003714e-14
0.9985534 5.317416e-14
0.99869967 5.2439634e-14
0.9988459 5.250418e-14
0.99899215 5.360184e-14
0.99913836 5.334501e-14
0.9992846 5.238494e-14
0.99943084 5.3260896e-14
0.9995771 5.437804e-14
0.9997233 5.493934e-14
0.9998696 5.3590128e-14
1.0000159 5.277189e-14
1.000162 5.2985838e-14
1.0003083 5.482469e-14
1.0004544 5.4292637e-14
1.0006007 5.4371285e-14
1.000747 5.4139808e-14
1.0008931 5.4754758e-14
1.0010394 5.449178e-14
1.0011855 5.3616006e-14
1.0013318 5.3412827e-14
1.001478 5.334646e-14
1.0016242 5.4848514e-14
1.0017704 5.6148893e-14
1.0019166 5.5991317e-14
1.0020628 5.6516044e-14
1.0022091 5.558924e-14
1.0023552 5.4976223e-14
1.0025014 5.5067492e-14
1.0026476 5.635701e-14
1.0027938 5.637763e-14
1.0029399 5.5482874e-14
1.0030862 5.4556938e-14
1.0032324 5.482398e-14
1.0033785 5.4611924e-14
1.0035248 5.4336076e-14
1.0036709 5.3230962e-14
1.0038171 5.193913e-14
1.0039632 5.2767866e-14
1.0041095 5.4133696e-14
1.0042557 5.6705264e-14
1.0044018 5.5709086e-14
1.004548 5.7130367e-14
1.0046941 5.7290354e-14
1.0048403 5.757014e-14
1.0049864 5.8841936e-14
1.0051327 5.9266726e-14
1.0052788 5.920268e-14
1.005425 5.846561e-14
1.0055711 5.5741507e-14
1.0057173 5.3628566e-14
1.0058634 5.376573e-14
1.0060096 5.3459082e-14
1.0061557 5.1888967e-14
1.0063019 5.2040142e-14
1.006448 5.3161644e-14
1.0065942 5.331152e-14
1.0067402 5.2493098e-14
1.0068864 5.31499e-14
1.0070325 5.5010412e-14
1.0071787 5.547695e-14
1.0073248 5.5248513e-14
1.007471 5.469517e-14
1.0076171 5.4399722e-14
1.0077631 5.535673e-14
1.0079093 5.53065e-14
1.0080554 5.5082532e-14
1.0082016 5.4729438e-14
1.0083476 5.3902585e-14
1.0084938 5.397117e-14
1.0086399 5.4928274e-14
1.008786 5.4377706e-14
1.0089321 5.3879396e-14
1.0090783 5.4240646e-14
1.0092243 5.2995944e-14
1.0093704 5.3237447e-14
1.0095165 5.322646e-14
1.0096626 5.3481057e-14
1.0098088 5.438567e-14
1.0099548 5.439202e-14
1.010101 5.4689028e-14
1.010247 5.5323804e-14
1.0103931 5.5561072e-14
1.0105392 5.5533872e-14
1.0106853 5.537668e-14
1.0108314 5.4955647e-14
1.0109774 5.475029e-14
1.0111235 5.4909843e-14
1.0112696 5.5274334e-14
1.0114157 5.361742e-14
1.0115618 5.381867e-14
1.0117078 5.3260195e-14
1.0118539 5.3769563e-14
1.012 5.249946e-14
1.012146 5.3325972e-14
1.012292 5.3799196e-14
1.0124382 5.3950042e-14
1.0125842 5.505806e-14
1.0127302 5.5408484e-14
1.0128763 5.509593e-14
1.0130223 5.504663e-14
1.0131685 5.399346e-14
1.0133145 5.4508213e-14
1.0134605 5.6215388e-14
1.0136065 5.4958798e-14
1.0137526 5.3322693e-14
1.0138986 5.3444848e-14
1.0140446 5.2121522e-14
1.0141907 5.3202915e-14
1.0143367 5.3134407e-14
1.0144827 5.4291983e-14
1.0146288 5.4136586e-14
1.0147748 5.3764014e-14
1.0149208 5.1632215e-14
1.0150669 5.1439484e-14
1.0152129 5.385949e-14
1.0153589 5.4439905e-14
1.015505 5.4935494e-14
1.015651 5.490977e-14
1.015797 5.315423e-14
1.0159429 5.251221e-14
1.016089 5.2691097e-14
1.016235 5.391096e-14
1.016381 5.338112e-14
1.016527 5.329704e-14
1.016673 5.404461e-14
1.016819 5.4072117e-14
1.016965 5.3813697e-14
1.017111 5.3352955e-14
1.017257 5.2599272e-14
1.017403 5.265528e-14
1.0175489 5.3704657e-14
1.017695 5.5408166e-14
1.017841 5.556906e-14
