# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.380086 8.882097e-16
0.380324 6.74677e-16
0.380562 4.2642113e-16
0.3808 3.7859924e-16
0.381038 3.003107e-16
0.381276 2.4866648e-16
0.381514 3.1238652e-16
0.381752 2.7135262e-16
0.38199 3.9392347e-16
0.382228 4.6966214e-16
0.382466 3.9353955e-16
0.382704 6.4766574e-16
0.382942 7.261513e-16
0.38318 8.005562e-16
0.383418 1.0479891e-15
0.383656 1.1390707e-15
0.383894 7.8214117e-16
0.384132 4.509542e-16
0.38437 4.57952e-16
0.384608 2.6651823e-16
0.384846 2.806474e-16
0.385084 5.4543155e-17
0.385322 9.764585e-17
0.38556 2.706526e-16
0.385798 3.473485e-16
0.386036 1.1457588e-16
0.386274 1.2466893e-16
0.386512 6.701319e-17
0.38675 9.935316e-17
0.386988 3.3385268e-17
0.387226 1.8612056e-16
0.387464 3.4544584e-16
0.387702 3.259228e-16
0.38794 4.0907467e-16
0.388178 3.5434202e-16
0.388416 5.3475556e-16
0.388654 8.8406205e-16
0.388892 1.2326671e-15
0.38913 9.134686e-16
0.389368 8.139357e-16
0.389606 7.23806e-16
0.389844 5.296627e-16
0.390082 5.4781083e-16
0.39032 4.7356066e-16
0.390558 4.7728893e-16
0.390796 2.8466996e-16
0.391034 3.8226523e-16
0.391272 1.8185926e-16
0.39151 2.7315926e-16
0.391748 1.8288495e-16
0.391986 4.0067194e-16
0.392224 3.1253282e-16
0.392462 1.5229696e-16
0.3927 3.9965873e-16
0.392938 5.201596e-16
0.393176 7.5078565e-16
0.393414 8.950052e-16
0.393652 6.7618497e-16
0.39389 2.9608746e-16
0.394128 2.5243575e-16
0.394366 7.313831e-17
0.394604 2.4099898e-16
0.394842 3.0017432e-16
0.39508 2.5968688e-16
0.395318 3.0901877e-16
0.395556 2.671855e-16
0.395794 2.1164391e-16
0.396032 5.870022e-16
0.39627 5.608888e-16
0.396508 1.0317448e-15
0.396746 1.484547e-15
0.396984 1.4848673e-15
0.397222 1.0288532e-15
0.39746 6.4435723e-16
0.397698 3.7017621e-16
0.397936 3.148325e-16
0.398174 2.4409375e-16
0.398412 2.093215e-16
0.39865 2.5782457e-16
0.398888 3.4312058e-16
0.399126 4.2162298e-16
0.399364 4.5239273e-16
0.399602 4.4443146e-16
0.39984 3.111088e-16
0.400078 5.052536e-16
0.400316 6.4042854e-16
0.400554 6.8571473e-16
0.400792 4.5798595e-16
0.40103 6.3789765e-16
0.401268 9.089628e-16
0.401506 7.6416597e-16
0.401744 4.2931997e-16
0.401982 3.1966417e-16
0.40222 5.445547e-16
0.402458 5.6359254e-16
0.402696 3.602405e-16
0.402934 4.0794118e-16
0.403172 4.61083e-16
0.40341 2.865945e-16
0.403648 4.4789567e-16
0.403886 6.1720194e-16
0.404124 6.346926e-16
0.404362 5.3264804e-16
0.4046 4.49096e-16
0.404838 5.4225334e-16
0.405076 6.205918e-16
0.405314 4.87817e-16
0.405552 3.8436076e-16
0.40579 5.222403e-16
0.406028 5.3041997e-16
0.406266 4.2873732e-16
0.406504 4.7649516e-16
0.406742 9.654529e-16
0.40698 1.0400577e-15
0.407218 8.6151456e-16
0.407456 7.337002e-16
0.407694 6.935563e-16
0.407932 6.9452075e-16
0.40817 6.2553743e-16
0.408408 5.9610817e-16
0.408646 7.1371933e-16
0.408884 6.6293595e-16
0.409122 8.4515243e-16
0.40936 8.3121646e-16
0.409598 8.957931e-16
0.409836 1.2787956e-15
0.410074 1.7266968e-15
0.410312 1.566794e-15
0.41055 1.3400937e-15
0.410788 9.278558e-16
0.411026 8.0180896e-16
0.411264 6.8589017e-16
0.411502 6.379973e-16
0.41174 8.2358983e-16
0.411978 8.7725683e-16
0.412216 8.266907e-16
0.412454 8.119428e-16
0.412692 7.1764544e-16
0.41293 6.5133514e-16
0.413168 5.682417e-16
0.413406 6.0992794e-16
0.413644 8.0608293e-16
0.413882 8.6582067e-16
0.41412 9.108193e-16
0.414358 7.5546016e-16
0.414596 8.127371e-16
0.414834 5.7585487e-16
0.415072 8.1275485e-16
0.41531 6.993561e-16
0.415548 6.9647983e-16
0.415786 6.4113544e-16
0.416024 5.3731546e-16
0.416262 7.106765e-16
0.4165 5.9946486e-16
0.416738 8.062848e-16
0.416976 7.343939e-16
0.417214 5.330017e-16
0.417452 7.548803e-16
0.41769 6.565536e-16
0.417928 5.551893e-16
0.418166 5.4609103e-16
0.418404 5.157181e-16
0.418642 7.3481035e-16
0.41888 8.0593676e-16
0.419118 7.4465096e-16
0.419356 6.5550387e-16
0.419594 7.834385e-16
0.419832 6.557977e-16
0.42007 5.2873025e-16
0.420308 5.6247726e-16
0.420546 6.568146e-16
0.420784 8.208965e-16
0.421022 8.487018e-16
0.42126 7.5293267e-16
0.421498 8.4065357e-16
0.421736 6.9300165e-16
0.421974 4.822954e-16
0.422212 5.1287305e-16
0.42245 4.5676273e-16
0.422688 5.010556e-16
0.422926 4.746632e-16
0.423164 5.650992e-16
0.423402 5.638684e-16
0.42364 4.0933386e-16
0.423878 4.4267014e-16
0.424116 5.11313e-16
0.424354 7.0217305e-16
0.424592 9.696896e-16
0.42483 8.772981e-16
0.425068 7.016205e-16
0.425306 7.086974e-16
0.425544 5.0240293e-16
0.425782 6.0613974e-16
0.42602 7.955546e-16
0.426258 8.936883e-16
0.426496 8.7377325e-16
0.426734 6.052591e-16
0.426972 6.4656063e-16
0.42721 6.310217e-16
0.427448 6.8670015e-16
0.427686 8.0840343e-16
0.427924 6.9329694e-16
0.428162 9.698944e-16
0.4284 8.326652e-16
0.428638 7.088043e-16
0.428876 4.1345587e-16
0.429114 5.167574e-16
0.429352 7.426932e-16
0.42959 6.3096665e-16
0.429828 5.875992e-16
0.430066 6.742217e-16
0.430304 7.3770566e-16
0.430542 6.3833705e-16
0.43078 4.880984e-16
0.431018 6.12166e-16
0.431256 8.1660747e-16
0.431494 7.9470516e-16
0.431732 9.878063e-16
0.43197 1.0720439e-15
0.432208 8.0287627e-16
0.432446 8.929351e-16
0.432684 1.0059114e-15
0.432922 1.0668318e-15
0.43316 1.3188539e-15
0.433398 1.3812455e-15
0.433636 1.8003484e-15
0.433874 2.1407398e-15
0.434112 2.3096937e-15
0.43435 1.7351937e-15
0.434588 1.3015709e-15
0.434826 1.1004826e-15
0.435064 1.0050003e-15
0.435302 9.85608e-16
0.43554 9.45727e-16
0.435778 9.752988e-16
0.436016 9.596188e-16
0.436254 9.160128e-16
0.436492 9.252565e-16
0.43673 1.0128894e-15
0.436968 1.0769564e-15
0.437206 1.1966172e-15
0.437444 1.1565497e-15
0.437682 8.948417e-16
0.43792 8.1749924e-16
0.438158 6.3148657e-16
0.438396 9.133927e-16
0.438634 1.0300608e-15
0.438872 1.0287615e-15
0.43911 8.3880704e-16
0.439348 1.0623628e-15
0.439586 1.1981347e-15
0.439824 1.1168073e-15
0.440062 1.0085083e-15
0.4403 1.0797786e-15
0.440538 1.0481011e-15
0.440776 1.0340895e-15
0.441014 1.0692802e-15
0.441252 1.1031547e-15
0.44149 1.0699938e-15
0.441728 1.3200239e-15
0.441966 1.2656667e-15
0.442204 1.2130753e-15
0.442442 1.2267886e-15
0.44268 1.2278585e-15
0.442918 1.2335121e-15
0.443156 1.1846627e-15
0.443394 1.1906622e-15
0.443632 1.2886149e-15
0.44387 1.2075937e-15
0.444108 1.1449468e-15
0.444346 1.270851e-15
0.444584 1.2998358e-15
0.444822 1.1623241e-15
0.44506 1.1596174e-15
0.445298 1.2351393e-15
0.445536 1.1857244e-15
0.445774 1.1654268e-15
0.446012 1.1818913e-15
0.44625 1.2462794e-15
0.446488 1.3371533e-15
0.446726 1.3928194e-15
0.446964 1.3954262e-15
0.447202 1.4586713e-15
0.44744 1.5778426e-15
0.447678 1.521069e-15
0.447916 1.4916769e-15
0.448154 1.4318285e-15
0.448392 1.3772537e-15
0.44863 1.4147309e-15
0.448868 1.6415252e-15
0.449106 1.5483601e-15
0.449344 1.2759444e-15
0.449582 1.2722904e-15
0.44982 1.3635562e-15
0.450058 1.5106727e-15
0.450296 1.5510428e-15
0.450534 1.4210183e-15
0.450772 1.4234679e-15
0.45101 1.5431767e-15
0.451248 1.5172787e-15
0.451486 1.4797457e-15
0.451724 1.5194603e-15
0.451962 1.6116373e-15
0.4522 1.5851126e-15
0.452438 1.3894718e-15
0.452676 1.220032e-15
0.452914 1.4174536e-15
0.453152 1.413089e-15
0.45339 1.4493642e-15
0.453628 1.4716355e-15
0.453866 1.464618e-15
0.454104 1.4243329e-15
0.454342 1.4892793e-15
0.45458 1.4726463e-15
0.454818 1.5114191e-15
0.455056 1.5282221e-15
0.455294 1.580728e-15
0.455532 1.5660147e-15
0.45577 1.6638569e-15
0.456008 1.7674824e-15
0.456246 1.7290261e-15
0.456484 1.7904593e-15
0.456722 2.085778e-15
0.45696 2.0903248e-15
0.457198 2.0556272e-15
0.457436 2.0761891e-15
0.457674 1.8882245e-15
0.457912 1.8841117e-15
0.45815 1.9297903e-15
0.458388 1.9465804e-15
0.458626 2.0222808e-15
0.458864 1.9888454e-15
0.459102 1.8290033e-15
0.45934 1.6029661e-15
0.459578 1.59373e-15
0.459816 1.5694002e-15
0.460054 1.5632571e-15
0.460292 1.5639362e-15
0.46053 1.8030771e-15
0.460768 1.9740715e-15
0.461006 2.0983268e-15
