# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.35701 8.74586e-15
0.357117 9.43496e-15
0.357223 9.01965e-15
0.357329 9.80431e-15
0.357435 8.55103e-15
0.357541 8.46111e-15
0.357647 9.26292e-15
0.357754 1.02084e-14
0.35786 9.45991e-15
0.357966 9.16772e-15
0.358072 9.68682e-15
0.358178 9.90556e-15
0.358285 9.55538e-15
0.358391 9.48605e-15
0.358497 9.70449e-15
0.358603 9.95172e-15
0.358709 1.03572e-14
0.358816 9.22223e-15
0.358922 9.74161e-15
0.359028 9.82442e-15
0.359134 9.51322e-15
0.359241 9.05357e-15
0.359347 9.76109e-15
0.359453 8.95375e-15
0.359559 1.04552e-14
0.359666 9.11489e-15
0.359772 1.00306e-14
0.359878 9.64456e-15
0.359985 9.71476e-15
0.360091 9.63566e-15
0.360197 9.28372e-15
0.360303 9.53597e-15
0.36041 9.75516e-15
0.360516 9.67174e-15
0.360622 9.69015e-15
0.360729 9.67658e-15
0.360835 9.84309e-15
0.360941 9.82959e-15
0.361048 9.84421e-15
0.361154 9.40218e-15
0.36126 9.17841e-15
0.361367 9.3917e-15
0.361473 9.05698e-15
0.361579 9.2912e-15
0.361686 9.52246e-15
0.361792 9.84593e-15
0.361899 8.72023e-15
0.362005 9.15969e-15
0.362111 9.0956e-15
0.362218 1.00483e-14
0.362324 9.06451e-15
0.36243 9.63001e-15
0.362537 9.48538e-15
0.362643 1.00325e-14
0.36275 9.70139e-15
0.362856 1.01212e-14
0.362962 9.36929e-15
