# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.989332 2.1700066e-14
0.989479 2.1796145e-14
0.989625 2.2059631e-14
0.989772 2.197e-14
0.989918 2.1491179e-14
0.990065 2.0989424e-14
0.990212 2.1469083e-14
0.990358 2.1228887e-14
0.990505 2.1036936e-14
0.990651 2.0860082e-14
0.990798 2.084952e-14
0.990944 2.0430211e-14
0.991091 2.0778989e-14
0.991237 2.099501e-14
0.991384 2.0946586e-14
0.99153 2.0806853e-14
0.991677 2.0460093e-14
0.991823 2.0603292e-14
0.991969 2.0583106e-14
0.992116 2.086076e-14
0.992262 2.132401e-14
0.992409 2.108134e-14
0.992555 2.0539524e-14
0.992702 2.0728331e-14
0.992848 2.0730445e-14
0.992995 2.0863157e-14
0.993141 2.1142923e-14
0.993288 2.1555743e-14
0.993434 2.1281459e-14
0.993581 2.1121888e-14
0.993727 2.0903794e-14
0.993874 2.1430323e-14
0.99402 2.1956637e-14
0.994166 2.1784983e-14
0.994313 2.1641997e-14
0.994459 2.1698631e-14
0.994606 2.1365945e-14
0.994752 2.129841e-14
0.994899 2.194596e-14
0.995045 2.1872183e-14
0.995191 2.1477193e-14
0.995338 2.1929166e-14
0.995484 2.2208265e-14
0.995631 2.2148997e-14
0.995777 2.204276e-14
0.995924 2.1730422e-14
0.99607 2.1682558e-14
0.996216 2.180411e-14
0.996363 2.160061e-14
0.996509 2.1654075e-14
0.996656 2.2079139e-14
0.996802 2.2163467e-14
0.996948 2.234953e-14
0.997095 2.1943334e-14
0.997241 2.1474715e-14
0.997388 2.1193976e-14
0.997534 2.1771266e-14
0.99768 2.1747466e-14
0.997827 2.1760656e-14
0.997973 2.2113118e-14
0.998119 2.2322855e-14
0.998266 2.2017065e-14
0.998412 2.202624e-14
0.998559 2.1572831e-14
0.998705 2.1485651e-14
0.998851 2.1547403e-14
0.998998 2.1735651e-14
0.999144 2.159396e-14
0.99929 2.1393482e-14
0.999437 2.1495496e-14
0.999583 2.1893618e-14
0.999729 2.186431e-14
0.999876 2.1746812e-14
1.00002 2.1308655e-14
1.00017 2.1836547e-14
1.00031 2.2253692e-14
1.00046 2.208634e-14
1.00061 2.1707256e-14
1.00075 2.192983e-14
1.0009 2.205269e-14
1.00105 2.1707391e-14
1.00119 2.1468075e-14
1.00134 2.1147216e-14
1.00149 2.2106381e-14
1.00163 2.2879636e-14
1.00178 2.2742437e-14
1.00192 2.2626422e-14
1.00207 2.225435e-14
1.00222 2.2269331e-14
1.00236 2.2221611e-14
1.00251 2.2329283e-14
1.00266 2.2568991e-14
1.0028 2.2593108e-14
1.00295 2.221114e-14
1.00309 2.2039482e-14
1.00324 2.248616e-14
1.00339 2.253873e-14
1.00353 2.2312284e-14
1.00368 2.210052e-14
1.00383 2.1918968e-14
1.00397 2.1862508e-14
1.00412 2.2563724e-14
1.00426 2.3418716e-14
1.00441 2.3323169e-14
1.00456 2.3783731e-14
1.0047 2.4486164e-14
1.00485 2.5213652e-14
1.005 2.6292763e-14
1.00514 2.6635659e-14
1.00529 2.6269783e-14
1.00543 2.548133e-14
1.00558 2.434916e-14
1.00573 2.346839e-14
1.00587 2.2754539e-14
1.00602 2.1791466e-14
1.00617 2.1604265e-14
1.00631 2.2094162e-14
1.00646 2.2751722e-14
1.0066 2.2336642e-14
1.00675 2.1924897e-14
1.0069 2.2326987e-14
1.00704 2.2698728e-14
1.00719 2.2795291e-14
1.00734 2.2591099e-14
1.00748 2.202402e-14
1.00763 2.2405758e-14
1.00777 2.2716182e-14
1.00792 2.2564848e-14
1.00807 2.2541895e-14
1.00821 2.2424533e-14
1.00836 2.229962e-14
1.00851 2.2683427e-14
1.00865 2.30465e-14
1.0088 2.1842063e-14
1.00894 2.1669847e-14
1.00909 2.192088e-14
1.00924 2.1995076e-14
1.00938 2.2379452e-14
1.00953 2.2548146e-14
1.00967 2.2278166e-14
1.00982 2.2357841e-14
1.00997 2.237402e-14
1.01011 2.2837862e-14
1.01026 2.2852058e-14
1.01041 2.26401e-14
1.01055 2.2756633e-14
1.0107 2.2738506e-14
1.01084 2.2626974e-14
1.01099 2.2883381e-14
1.01114 2.2635826e-14
1.01128 2.2535964e-14
1.01143 2.2104143e-14
1.01157 2.2233588e-14
1.01172 2.2284742e-14
1.01187 2.2189565e-14
1.01201 2.2212661e-14
1.01216 2.2198042e-14
1.01231 2.2133047e-14
1.01245 2.2315696e-14
1.0126 2.2667376e-14
1.01274 2.277839e-14
1.01289 2.2918646e-14
1.01304 2.2419171e-14
1.01318 2.2557202e-14
1.01333 2.2707678e-14
1.01347 2.273576e-14
1.01362 2.2284896e-14
1.01377 2.2245616e-14
1.01391 2.193607e-14
1.01406 2.2083711e-14
1.0142 2.2069432e-14
1.01435 2.242964e-14
1.0145 2.2154646e-14
1.01464 2.2399724e-14
1.01479 2.1907152e-14
1.01494 2.1201174e-14
1.01508 2.1958714e-14
1.01523 2.2322464e-14
1.01537 2.2300705e-14
1.01552 2.248287e-14
1.01567 2.2220649e-14
1.01581 2.2097902e-14
1.01596 2.183166e-14
1.0161 2.184805e-14
1.01625 2.214178e-14
1.0164 2.2403852e-14
1.01654 2.245532e-14
1.01669 2.2398899e-14
1.01683 2.2522792e-14
1.01698 2.2528549e-14
1.01713 2.2044632e-14
1.01727 2.210671e-14
1.01742 2.2198867e-14
1.01756 2.254979e-14
1.01771 2.2665799e-14
1.01786 2.2580064e-14
1.018 2.2481117e-14
1.01815 2.2121182e-14
1.01829 2.2076059e-14
1.01844 2.2450391e-14
1.01859 2.2078874e-14
1.01873 2.1937266e-14
1.01888 2.213039e-14
1.01902 2.2293236e-14
1.01917 2.2439407e-14
1.01932 2.2050993e-14
1.01946 2.2223265e-14
1.01961 2.2143178e-14
1.01975 2.223388e-14
1.0199 2.2077277e-14
1.02005 2.2046631e-14
1.02019 2.2352784e-14
1.02034 2.2129591e-14
1.02048 2.2209482e-14
1.02063 2.249572e-14
1.02078 2.2532293e-14
1.02092 2.2438003e-14
1.02107 2.2454732e-14
1.02121 2.2656832e-14
1.02136 2.250248e-14
1.02151 2.2350206e-14
1.02165 2.2336027e-14
1.0218 2.2099705e-14
1.02194 2.1592095e-14
1.02209 2.1578737e-14
1.02224 2.1649911e-14
1.02238 2.2116703e-14
1.02253 2.2299758e-14
1.02267 2.2788004e-14
1.02282 2.2465643e-14
1.02297 2.2218779e-14
1.02311 2.2230134e-14
1.02326 2.2610049e-14
1.0234 2.2559462e-14
1.02355 2.2020019e-14
1.0237 2.2187442e-14
1.02384 2.2592346e-14
1.02399 2.2568024e-14
1.02413 2.2345707e-14
1.02428 2.2581985e-14
1.02442 2.2569808e-14
1.02457 2.2611975e-14
1.02472 2.2475023e-14
1.02486 2.2375419e-14
1.02501 2.2394062e-14
1.02515 2.2452175e-14
1.0253 2.2355226e-14
1.02545 2.197188e-14
1.02559 2.2256741e-14
1.02574 2.2430486e-14
1.02588 2.2404736e-14
1.02603 2.2394768e-14
1.02618 2.2139415e-14
1.02632 2.1673408e-14
1.02647 2.1919151e-14
1.02661 2.1899544e-14
1.02676 2.2268173e-14
1.0269 2.2149571e-14
1.02705 2.2668651e-14
1.0272 2.2733412e-14
1.02734 2.2346566e-14
1.02749 2.2225589e-14
1.02763 2.203209e-14
1.02778 2.1749135e-14
1.02793 2.2015001e-14
1.02807 2.203241e-14
1.02822 2.2209036e-14
1.02836 2.218341e-14
1.02851 2.1683976e-14
1.02866 2.1679163e-14
1.0288 2.2233936e-14
1.02895 2.3095512e-14
1.02909 2.2977227e-14
1.02924 2.2401465e-14
1.02938 2.2119168e-14
1.02953 2.2296326e-14
1.02968 2.2137054e-14
1.02982 2.24745e-14
1.02997 2.2387318e-14
1.03011 2.210812e-14
1.03026 2.2321277e-14
1.0304 2.2164872e-14
1.03055 2.2367032e-14
1.0307 2.229728e-14
1.03084 2.2565122e-14
1.03099 2.26543e-14
1.03113 2.216857e-14
1.03128 2.2234354e-14
1.03143 2.267803e-14
1.03157 2.2526868e-14
1.03172 2.2550399e-14
1.03186 2.2397513e-14
1.03201 2.238955e-14
1.03215 2.2465055e-14
1.0323 2.2818785e-14
1.03245 2.2686814e-14
1.03259 2.2280646e-14
1.03274 2.1945218e-14
1.03288 2.2175467e-14
1.03303 2.132991e-14
1.03317 2.2082318e-14
1.03332 2.2408097e-14
1.03347 2.2358829e-14
1.03361 2.2640245e-14
1.03376 2.2742027e-14
1.0339 2.2352703e-14
1.03405 2.2145558e-14
1.03419 2.2023228e-14
1.03434 2.1425285e-14
1.03449 2.0881436e-14
1.03463 1.9728393e-14
1.03478 1.9541136e-14
1.03492 2.1593008e-14
1.03507 2.2075529e-14
1.03521 2.1854932e-14
1.03536 2.1906606e-14
1.03551 2.2065283e-14
1.03565 2.2434564e-14
1.0358 2.247496e-14
1.03594 2.2013487e-14
1.03609 2.2349506e-14
1.03623 2.2625294e-14
1.03638 2.2721191e-14
1.03653 2.2623472e-14
1.03667 2.256551e-14
1.03682 2.2420896e-14
1.03696 2.2460564e-14
1.03711 2.2452357e-14
1.03725 2.2588087e-14
1.0374 2.2602986e-14
1.03755 2.2069008e-14
1.03769 2.2515821e-14
1.03784 2.2499347e-14
1.03798 2.2215548e-14
1.03813 2.1749755e-14
1.03827 2.1602286e-14
1.03842 2.1786104e-14
1.03857 2.2151883e-14
1.03871 2.2559176e-14
1.03886 2.245738e-14
1.039 2.21293e-14
1.03915 2.1956775e-14
1.03929 2.2253366e-14
1.03944 2.2405258e-14
1.03959 2.2042342e-14
1.03973 2.1986292e-14
1.03988 2.1122105e-14
1.04002 2.1017288e-14
1.04017 2.269545e-14
1.04031 2.2804077e-14
1.04046 2.2311312e-14
1.0406 2.2301802e-14
1.04075 2.2675169e-14
1.0409 2.2987761e-14
1.04104 2.3179162e-14
1.04119 2.3005867e-14
1.04133 2.2451814e-14
1.04148 2.2029904e-14
1.04162 2.2100646e-14
1.04177 2.2244449e-14
1.04191 2.2570621e-14
1.04206 2.293203e-14
1.04221 2.2363272e-14
1.04235 2.2417396e-14
1.0425 2.2087727e-14
1.04264 2.1889586e-14
1.04279 2.18427e-14
1.04293 2.1846194e-14
1.04308 2.1850922e-14
1.04323 2.2050768e-14
1.04337 2.241497e-14
1.04352 2.2633586e-14
1.04366 2.2489824e-14
1.04381 2.2621116e-14
